name1;name2;weight;Source;Target
#MakeAmericaGreatAgain;#Laurence;0.156464701;173;156
#FITN;#Excellent;0.156452458;95;93
#RIPrimary;#MDPrimary;0.156335496;253;174
#RIPrimary;#CTPrimary;0.156335496;253;56
#RIPrimary;#DEPrimary;0.156335496;253;75
#MaryBrigidMcManamon;#Trump2016;0.156293177;173;314
#DemsInPHL;#StrongerTogether;0.156281344;75;292
#Debate;#TrumpPence16;0.156188989;63;325
#WomensEqualityDay;#FlashbackFriday;0.156129901;429;102
#MakeAmericaGreatAgain;#DACA;0.156037482;173;57
#MakeAmericaGreatAgain;#TeamUSA;0.15593687;173;304
#MakeAmericaGreatAgain;#OpeningCeremony;0.15593687;173;239
#MakeAmericaGreatAgain;#Rio2016;0.15593687;173;251
#POTUS;#AZPrimary;0.155797929;247;22
#POTUS;#ArizonaPrimary;0.155723303;247;19
#VoteTrump;#Greta;0.15561334;348;117
#VoteTrump;#AIPAC2016;0.155496051;348;7
#MakeAmericaGreatAgain;#PurpleHeartDay;0.155281853;173;251
#SuperTuesday;#RobotRubio;0.155272716;295;266
#SCOTUS;#TitleIX;0.155129715;277;312
#MakeAmericaGreatAgain;#extremevetting;0.154616879;173;93
#MakeAmericaGreatAgain;#ImWithHernandez;0.154371086;173;133
#NationalVoterRegistrationDay;#slipping;0.154300651;205;280
#NationalVoterRegistrationDay;#Polls;0.154300651;205;247
#MakeAmericaGreatAgain;#TrumpWon;0.15396549;173;330
#VoterRegistrationDay;#SheWon;0.153704273;347;279
#CincoDeMayo;#SmallBizWeek;0.153680652;43;281
#SmallBizWeek;#CincoDeMayo;0.153680652;281;43
#ArmyBDay;#OrlandoUnited;0.153433065;21;242
#ImWithHer;#WomanCard;0.153329785;133;429
#TedCruz;#Trump2016;0.153142195;306;314
#TrumpYourself;#RNCINCLE;0.153117604;331;257
#MAGA;#NeverTrump;0.153111806;172;224
#MAGA;#Obamacare;0.152923058;172;236
#AZPrimary;#AIPAC2016;0.152792251;22;7
#Debate;#ImWithYou;0.152392563;63;133
#MakeAmericaGreatAgain;#WIBackHer;0.152242349;173;428
#VoteTrump;#FNS;0.152122948;348;102
#GIBill;#Imwithyou;0.152033447;107;133
#veterans;#Imwithyou;0.152033447;346;133
#debate;#iRegistered;0.152027212;63;145
#MakeAmericaGreatAgain;#FlashbackFriday;0.152000571;173;102
#TrumpTrain;#GOPDebate;0.15182812;328;112
#ImWithYou;#NeverTrump;0.151820465;133;224
#SuperSaturday;#MakeAmericaGreatAgain;0.151641141;294;173
#MakeAmericaGreatAgain;#RestoreTheVRA;0.151610249;173;251
#TrumpTrain;#Mediafraud;0.151505658;328;189
#Indiana;#womancard;0.151434845;133;429
#womancard;#Indiana;0.151434845;429;133
#INDPrimary;#TBT;0.151434845;134;296
#FlashbackFriday;#NPS100;0.151263046;102;232
#MakeAmericaSafeAgain;#AIDSFreeGeneration;0.151166115;173;6
#StrongerTogether;#AIDSFreeGeneration;0.151153658;292;6
#Caribbean;#MakeAmericaGreatAgain;0.151091637;34;173
#MAGA;#USMC2016;0.151077222;172;339
#NBCNewsForum;#LoveTrumpsHate;0.151013199;207;158
#Enjoy;#CrookedHillary;0.150659134;90;54
#NYPrimary;#HoustonFlood;0.15061934;232;130
#ImWithHer;#BlackWomensEqualPay;0.150447664;133;27
#MakeAmericaGreatAgain;#sendDonaldtospace;0.150444967;173;278
#ImWithYou;#LaborDay;0.150363985;133;155
#MAGA;#taxplan;0.150349863;172;295
#CreatorsAskHRC;#CrookedHillary;0.14995115;52;54
#GOPConvention;#MakeAmericaSafeAgain;0.149750454;110;173
#VoteTrumpNH;#TrumpSupporters;0.149743131;354;327
#GOPConvention;#StrongerTogether;0.149467945;110;292
#DemConvention;#LESM;0.149446967;69;157
#RNCinCLE;#NeverHillary;0.149397833;257;223
#TrumpTrain;#slipping;0.149351646;328;280
#TrumpTrain;#Polls;0.149351646;328;247
#INDPrimary;#Trump2016;0.14933174;134;314
#TrumpWon;#DebateNight;0.149076479;330;64
#MakeAmericaGreatAgain;#WHD;0.149069053;173;367
#TrumpPence16;#ISIS;0.149027414;325;145
#VoteTrump;#LoveTrumpsHate;0.148867935;348;158
#2A;#MAGA;0.148745523;3;172
#MakeAmericaGreatAgain;#DDay;0.148699316;173;58
#MakeAmericaGreatAgain;#ugpride2016;0.148699297;173;335
#TerenceCrutcher;#AmericaFirst;0.148665725;307;15
#TerenceCrutcher;#MakeAmericaGreatAgain;0.148665725;307;173
#TitleIX;#SCOTUS;0.148566335;312;277
#AmericanSamoa;#Arizona;0.1485553;17;18
#Arizona;#ArizonaPrimary;0.1485553;18;19
#Arizona;#UtahCaucus;0.1485553;18;345
#Arizona;#UTCaucus;0.1485553;18;346
#Arizona;#AmericanSamoa;0.1485553;18;17
#Arizona;#AZPrimary;0.1485553;18;22
#Arizona;#VoteTrump;0.1485553;18;348
#ImWithHer;#HillaryKaine2016;0.148325663;133;118
#CreatorsAskHRC;#POTUS;0.148232626;52;247
#POTUS;#AmericanSamoa;0.148227748;247;17
#CAPrimary;#ImWithHer;0.148028008;34;133
#LoveTrumpsHate;#1;0.148027537;158;1
#MakeAmericaGreatAgain;#MDW;0.147838233;173;175
#MakeAmericaGreatAgain;#HistoryMade;0.147759996;173;129
#DemsinPHL;#RollCallVote;0.147666864;75;268
#CreatorsAskHRC;#UPUPUP;0.147371887;52;337
#VoteTrump;#MayDay;0.147140151;348;173
#DemsinPhilly;#RollCallVote;0.147001903;75;268
#MAGA;#LaborDay;0.146872272;172;155
#PrimaryDay;#HoustonFlood;0.146807049;248;130
#CreatorsAskHRC;#Trump;0.146763923;52;313
#StrongerTogether;#RollCallVote;0.146758068;292;268
#TrumpPence16;#Benghazi;0.146693037;325;23
#RepMikeKelly;#Trump2016;0.146692093;251;314
#RepMikeKelly;#VoteTrump;0.146692093;251;348
#RepMikeKelly;#MakeAmericaGreatAgain;0.146692093;251;173
#NATO;#StopGunViolence;0.146670591;206;290
#MAGA;#media;0.146461195;172;188
#MAGA;#SaveElephants;0.14639227;172;270
#LGBT;#NATO;0.146333932;158;206
#MakeAmericaGreatAgain;#Elkhart;0.146216897;173;87
#RNCinCLE;#Srebrenica;0.146202461;257;284
#RNCinCLE;#NeverForget;0.146202461;257;222
#CrookedHillary;#NYCPride;0.146195507;54;232
#FITN;#TeamTrump;0.146162931;95;303
#Trump2016;#KhizrKhan;0.146119513;314;155
#DemsInPhilly;#AIDSFreeGeneration;0.146113725;75;6
#MichaelBrown;#MakeAmericaGreatAgain;0.145857643;194;173
#MothersoftheMovement;#MakeAmericaGreatAgain;0.145857643;201;173
#ChangeAgents;#MakeAmericaGreatAgain;0.145857643;41;173
#CrookedHillary;#CreatorsAskHRC;0.145701015;54;52
#womancard;#Trump2016;0.145698259;429;314
#AmericanSamoa;#POTUS;0.145655815;17;247
#MAGA;#CommanderInChiefForum;0.145639072;172;49
#FITN;#SCPrimary;0.145585564;95;277
#AIDSFreeGeneration;#MakeAmericaSafeAgain;0.145518044;6;173
#FirstInPOTUS;#RiggedSystem;0.145518044;94;251
#RiggedSystem;#FirstInPOTUS;0.145518044;251;94
#media;#VoteTrump;0.145148414;188;348
#media;#MakeAmericaGreatAgain;0.145148414;188;173
#ObamaCare;#Trump2016;0.145082375;236;314
#TrumpTrain;#WIPrimary;0.145058541;328;428
#IACaucus;#TrumpTrain;0.14502957;131;328
#vaticanwalls;#SCPrimary;0.144990576;346;277
#ImWithYou;#AlwaysTrump;0.144794801;133;8
#NATO;#enough;0.144649473;206;91
#MakeAmericaGreatAgain;#WheresHillary;0.144562243;173;383
#HillaryKaine2016;#ClintonKaine;0.144258511;118;46
#GIBill;#goodtrouble;0.144206504;107;108
#GIBill;#NoBillNoBreak;0.144206504;107;229
#veterans;#goodtrouble;0.144206504;346;108
#veterans;#NoBillNoBreak;0.144206504;346;229
#goodtrouble;#GIBill;0.144206504;108;107
#goodtrouble;#veterans;0.144206504;108;346
#StopGunViolence;#MAGA;0.144006506;290;172
#ugpride2016;#CrookedHillary;0.143936668;335;54
#ugpride2016;#TrumpPence16;0.143936668;335;325
#DNCinPHL;#MAGA;0.143688483;79;172
#MakeAmericaGreatAgain;#MemorialDay;0.143668207;173;192
#debatenight;#DeclareYourAmbition;0.143609974;64;67
#MakeAmericaGreatAgain;#StandWithLouisiana;0.143545975;173;286
#StopGunViolence;#NATO;0.14351098;290;206
#VoteTrump;#LSSC;0.143437639;348;159
#MakeAmericaGreatAgain;#USA;0.143357101;173;338
#MakeAmericaGreatAgain;#TRUMP;0.143179511;173;313
#INPrimary;#ThanksObama;0.142925564;135;309
#ArizonaPrimary;#AIPAC2016;0.142887926;19;7
#VoteTrump;#AmericaGreatAgain;0.142439851;348;16
#StrongerTogether;#1;0.142399926;292;1
#1;#TrumpTrain;0.142050418;1;328
#NATO;#LGBT;0.141994156;206;158
#VoteTrump;#Excellent;0.141975726;348;93
#RNCinCLE;#LESM;0.141974543;257;157
#Caribbean;#Teachers4Trump;0.141964793;34;296
#Caribbean;#CA4Trump;0.141964793;34;33
#Caribbean;#NeverDems;0.141964793;34;221
#Teachers4Trump;#Caribbean;0.141964793;296;34
#CA4Trump;#Caribbean;0.141964793;33;34
#NeverDems;#Caribbean;0.141964793;221;34
#NeverHillary;#CrookedHillary;0.141915058;223;54
#AmericaFirst;#DisarmHate;0.141894399;15;77
#TBT;#SallyRideDay;0.141822599;296;270
#CitizensUnited;#GOPConvention;0.141791144;44;110
#GIBill;#NoMoreSilence;0.141763538;107;231
#GIBill;#holdthefloor;0.141763538;107;129
#veterans;#NoMoreSilence;0.141763538;346;231
#veterans;#holdthefloor;0.141763538;346;129
#holdthefloor;#GIBill;0.141763538;129;107
#holdthefloor;#veterans;0.141763538;129;346
#NoBillNoBreak;#BrexitVote;0.141697726;229;29
#Arizona;#Trump2016;0.141492748;18;314
#Arizona;#MakeAmericaGreatAgain;0.141492748;18;173
#CrookedHillary;#KhizrKhan;0.141120819;54;155
#UtahCaucus;#AIPAC2016;0.141055864;345;7
#UTCaucus;#AIPAC2016;0.141055864;346;7
#BlackWomensEqualPay;#ImWithHer;0.141053671;27;133
#enough;#NATO;0.14085499;91;206
#Arizona;#AIPAC2016;0.14085499;18;7
#AIPAC2016;#Arizona;0.14085499;7;18
#AmericaFirst;#SCOTUS;0.140737396;15;277
#FoxNews;#Trump4Vets;0.140686925;105;317
#GIBill;#NotOneMore;0.140498771;107;232
#veterans;#NotOneMore;0.140498771;346;232
#NotOneMore;#GIBill;0.140498771;232;107
#NotOneMore;#veterans;0.140498771;232;346
#AIDSFreeGeneration;#StrongerTogether;0.140252454;6;292
#TrumpMovement;#ImWithYou;0.140252454;323;133
#TrumpPence16;#TrumpPence2016;0.140196079;325;326
#Iowa;#Trump2016;0.1399972;143;314
#NATO;#Pulse;0.139982113;206;250
#VoteTrump;#NebraskaPrimary;0.139978081;348;216
#VoteTrump;#TrumpForPresident;0.139978081;348;320
#VoteTrump;#WesternTuesday;0.139879568;348;364
#1;#Debates2016;0.139317059;1;65
#IowaCaucus;#VoteTrump;0.139285466;144;348
#ImWithYou;#DACA;0.138856738;133;57
#FoxNews;#MakeAmericaGreatAgain;0.138623472;105;173
#Trump2016;#MikePence;0.138145906;314;196
#AZPrimary;#TrumpTrain;0.137986758;22;328
#AZPrimary;#WesternTuesday;0.137986758;22;364
#Trump4Vets;#FoxNews;0.137940548;317;105
#Trump4Vets;#ROGERAILES;0.137940548;317;266
#Trump4Vets;#MichaelMoore;0.137940548;317;195
#ROGERAILES;#Trump4Vets;0.137940548;266;317
#MichaelMoore;#Trump4Vets;0.137940548;195;317
#AmericaFirst;#WorldRefugeeDay;0.137908222;15;429
#VoterRegistrationDay;#iRegistered;0.137892995;347;145
#iRegistered;#VoterRegistrationDay;0.137892995;145;347
#iRegistered;#MakeAmericaGreatAgain;0.137892995;145;173
#BikersForTrump;#Trump2016;0.137617835;24;314
#MakeAmericaGreatAgain;#Hillary2016;0.137589571;173;118
#MakeAmericaGreatAgain;#BlacksForTrump;0.137589571;173;27
#MakeAmericaGreatAgain;#BlackMenForBernie;0.137589571;173;25
#DemsinPhilly;#NATO;0.137589199;75;206
#AlwaysTrump;#StandWithLouisiana;0.137448834;8;286
#StandWithLouisiana;#AlwaysTrump;0.137315482;286;8
#StandWithLouisiana;#MAGA;0.137315482;286;172
#NYPrimary;#HRC4PA;0.137205431;232;130
#CitizensUnited;#AmericaFirst;0.137125777;44;15
#ICYMI;#PurpleHeartDay;0.136985431;133;251
#VoteTrump;#JohnRyder;0.136779087;348;148
#MakeAmericaGreatAgain;#ClintonKaine;0.136516706;173;46
#SuperTuesday;#AlwaysTrump;0.136508011;295;8
#ISIS;#TrumpPence16;0.136444263;145;325
#debate;#StrongerTogether;0.136366681;63;292
#Pulse;#NATO;0.136184121;250;206
#TBT;#AmericaFirst;0.136135246;296;15
#debate;#LoveTrumpsHate;0.136090374;63;158
#MAGA;#TerenceCrutcher;0.136052377;172;307
#YUGE;#Trump2016;0.135888028;429;314
#JuntosSePuede;#Trump2016;0.135768108;151;314
#ImWithYou;#DebateNight;0.13575545;133;64
#FITN;#TedCruz;0.135727304;95;306
#INPrimary;#WomanCard;0.135621386;135;429
#FITN;#LaurenceTribe;0.135540893;95;156
#FITN;#laurencetribe;0.135427406;95;156
#MorningJoe;#MakeAmericaGreatAgain;0.135382116;199;173
#CoastGuardDay;#MAGA;0.135135135;47;172
#TrumpPence16;#StandTogether;0.135016777;325;285
#SCOTUS;#imwithyou;0.134734841;277;133
#MAGA;#NPS100;0.134676876;172;232
#MakeAmericaGreatAgain;#Rubio;0.13467498;173;270
#MakeAmericaGreatAgain;#Bush;0.13467498;173;32
#ImWithYou;#extremevetting;0.134587015;133;93
#FITN;#MaryBrigidMcManamon;0.134494307;95;173
#TrumpPence16;#TBT;0.134487928;325;296
#FITN;#Cruz;0.134480492;95;55
#FITN;#CommonLaw;0.134398163;95;51
#FITN;#NaturalBorn;0.134398163;95;206
#GunViolence;#SaveElephants;0.134210173;118;270
#SaveElephants;#GunViolence;0.134210173;270;118
#GOPDebate;#CommonCore;0.134114793;112;50
#Benghazi;#TrumpPence16;0.134111178;23;325
#AmericaFirst;#DemPlatform;0.134016348;15;71
#MAGA;#UNGA;0.133771556;172;336
#ImWithHer;#TBT;0.13372276;133;296
#NoBillNoBreak;#Brexit;0.133642495;229;28
#SCOTUS;#DemocraticSitIn;0.133509301;277;71
#TrumpPence16;#brexit;0.133459849;325;28
#AmericaFirst;#RiggedSystem;0.133435975;15;251
#debatenight;#OpioidAwarenessWeek;0.133294345;64;240
#DemsInPhilly;#60Minutes;0.133161315;75;4
#RNCinCLE;#KhizrKhan;0.133124954;257;155
#PhilandoCastile;#Trump2016;0.132978723;245;314
#Trump2016;#Turkey;0.13281021;314;333
#ArmyBDay;#AmericaFirst;0.132731617;21;15
#KenLangone;#Trump2016;0.132722808;153;314
#KenLangone;#MakeAmericaGreatAgain;0.132722808;153;173
#NeilCavuto;#Trump2016;0.132722808;217;314
#NeilCavuto;#MakeAmericaGreatAgain;0.132722808;217;173
#Fox;#Trump2016;0.132722808;104;314
#Fox;#MakeAmericaGreatAgain;0.132722808;104;173
#TrumpTrain;#DeclareYourAmbition;0.132578022;328;67
#TrumpSupporters;#VoteTrump;0.132292631;327;348
#GOPDebate;#Hannity;0.132177022;112;118
#MakeAmericaGreatAgain;#imwithher;0.132088877;173;133
#MakeAmericaGreatAgain;#CripTheVote;0.132088877;173;53
#MakeAmericaGreatAgain;#ADA;0.132088877;173;5
#UtahCaucus;#TrumpTrain;0.131992681;345;328
#UtahCaucus;#WesternTuesday;0.131992681;345;364
#UTCaucus;#TrumpTrain;0.131992681;346;328
#UTCaucus;#WesternTuesday;0.131992681;346;364
#GOPDebate;#MAKEAMERICAGREATAGAIN;0.131981653;112;173
#DemsInPhilly;#CoastGuardDay;0.131858291;75;47
#PurpleHeartDay;#ICYMI;0.13185654;251;133
#WomanCard;#MayDay;0.131381029;429;173
#TrumpPence16;#ImWithHernandez;0.131275939;325;133
#VirWINia;#sendDonaldtospace;0.131091843;347;278
#NationalVoterRegistrationDay;#TrumpTrain;0.131089341;205;328
#SallyRideDay;#TBT;0.130958617;270;296
#ImWithYou;#smallbiz;0.130895251;133;280
#WIPrimary;#MAGA;0.130862309;428;172
#Mediafraud;#Trump2016;0.130736044;189;314
#TrumpPence16;#NeverTrump;0.130679676;325;224
#DisarmHate;#GIBill;0.130666521;77;107
#DisarmHate;#veterans;0.130666521;77;346
#POTUS;#Brussels;0.13059628;247;30
#MakeAmericaGreatAgain;#TrumpinEverett;0.130552243;173;320
#TrumpTrain;#SuperSaturday;0.130421631;328;294
#AmericaFirst;#FirstInPOTUS;0.130404507;15;94
#PhilandoCastile;#AmericaFirst;0.130369598;245;15
#ArizonaPrimary;#TrumpTrain;0.130313014;19;328
#ArizonaPrimary;#WesternTuesday;0.130313014;19;364
#AmericaFirst;#WestVirginia;0.13022689;15;364
#TrumpTrain;#StopGunViolence;0.130155214;328;290
#NoMoreSilence;#Imwithyou;0.130124463;231;133
#1;#StrongerTogether;0.129674484;1;292
#sendDonaldtospace;#VirWINia;0.129600829;278;347
#LSSC;#HoustonFlood;0.129314966;159;130
#TrumpPence16;#TrumpYourself;0.129124625;325;331
#HoustonFlood;#LSSC;0.128940752;130;159
#MoreInCommon;#Olmstead;0.128841075;197;237
#Olmstead;#MoreInCommon;0.128841075;237;197
#FITN;#POTUS;0.128781804;95;247
#NATO;#TrumpIsWithYou;0.128721694;206;321
#VoteTrump;#INDPrimary;0.128700811;348;134
#EndCommonCore;#MakeAmericaGreatAgain;0.128683567;88;173
#RNCinCLE;#1;0.128607421;257;1
#TrumpPence16;#ICYMI;0.128375728;325;133
#MakeAmericaGreatAgain;#HillaryKaine2016;0.128270381;173;118
#ImWithHer;#MichaelBrown;0.12818129;133;194
#ImWithHer;#MothersoftheMovement;0.12818129;133;201
#ImWithHer;#ChangeAgents;0.12818129;133;41
#imwithyou;#SCOTUS;0.128139416;133;277
#NYCPride;#DemPlatform;0.128122998;232;71
#TrumpPence16;#PurpleHeartDay;0.128118952;325;251
#TPP;#ImWithYou;0.128049171;312;133
#Brussels;#POTUS;0.128024581;30;247
#DemConvention;#TrumpMovement;0.128006571;69;323
#DemConvention;#ugpride2016;0.127886611;69;335
#2A;#Trump2016;0.127803645;3;314
#VoteTrump;#NeverTrump;0.127734327;348;224
#VoteTrumpNH;#GPLFers;0.127602383;354;116
#HRC4PA;#MakeAmericaGreatAgain;0.127534753;130;173
#Hannity;#MAGA;0.12739014;118;172
#TrumpWon;#debatenight;0.127361662;330;64
#TRUMP2016;#SaveElephants;0.127089026;314;270
#SaveElephants;#MAGA;0.127089026;270;172
#SaveElephants;#TRUMP2016;0.127089026;270;314
#USMC2016;#dtmag;0.12691966;339;81
#dtmag;#USMC2016;0.12691966;81;339
#DemocraticSitIn;#SCOTUS;0.126911606;71;277
#NHPrimary;#GPLFers;0.126779994;228;116
#SuperSaturday;#VoteTrump;0.126739224;294;348
#MakeAmericaGreatAgain;#LaudatoSi;0.126557067;173;156
#TrumpPence16;#HispanicHeritageMonth;0.126518588;325;128
#POTUS;#iVoted;0.126280791;247;145
#USMC2016;#MAGA;0.126198889;339;172
#USMC2016;#Trump2016;0.126198889;339;314
#1;#LoveTrumpsHate;0.1260478;1;158
#SuperSaturday;#TrumpTrain;0.126042452;294;328
#VoteTrump;#MakeYoutubeGreatAgain;0.125860861;348;173
#AmericaFirst;#polls;0.125775931;15;247
#ImWithYou;#MSM;0.12571755;133;201
#ImWithYou;#VoterFraud;0.12571755;133;347
#IAPolitics;#MakeAmericaGreatAgain;0.125164278;132;173
#VoteTrump;#TRUMPDOG;0.125119153;348;319
#slipping;#TrumpTrain;0.124976567;280;328
#Polls;#TrumpTrain;0.124976567;247;328
#DemsinPhilly;#DemsInPHL;0.124959189;75;75
#StandTogether;#MakeAmericaGreatAgain;0.124914122;285;173
#StandTogether;#TrumpIsWithYou;0.124914122;285;321
#TrumpIsWithYou;#NATO;0.124914122;321;206
#TrumpIsWithYou;#StandTogether;0.124914122;321;285
#NATO;#TrumpPence2016;0.12477571;206;326
#Trump2016;#StrongerTogether;0.12467581;314;292
#FoxNews;#VoteTrump;0.124585909;105;348
#NBCNewsForum;#LaborDay;0.12442999;207;155
#HispanicHeritageMonth;#MAGA;0.124354909;128;172
#Hannity;#brexit;0.12434111;118;28
#SuperTuesday;#MorningJoe;0.12432058;295;199
#APAHM;#FNS;0.124192747;17;102
#FNS;#APAHM;0.124192747;102;17
#MAGA;#polls;0.124100357;172;247
#brexit;#Hannity;0.124100273;28;118
#brexit;#BuildTheWall;0.124100273;28;31
#BuildTheWall;#brexit;0.124100273;31;28
#BuildTheWall;#MAGA;0.124100273;31;172
#2A;#SecondAmendment;0.123996344;3;278
#ImWithYou;#election2016;0.123922085;133;85
#WomensEqualityDay;#NPS100;0.123859083;429;232
#MakeAmericaSafeAgain;#TrumpPence16;0.123846992;173;325
#iVoted;#POTUS;0.123816009;145;247
#CrookedHillary;#FlashbackFriday;0.123609681;54;102
#SuperTuesday;#StopCommonCore;0.123566571;295;289
#SheWon;#slipping;0.123458554;279;280
#SheWon;#Polls;0.123458554;279;247
#SecondAmendment;#Trump2016;0.123426314;278;314
#AmericaFirst;#WIBackHer;0.123349837;15;428
#Trump2016;#CitizensUnited;0.123342849;314;44
#VoteTrump;#FightForFamilies;0.123270164;348;94
#VoteTrump;#Donald;0.123150403;348;80
#AmericaFirst;#CreatorsAskHRC;0.123106321;15;52
#CincoDeMayo;#Trump2016;0.122993666;43;314
#CincoDeMayo;#MakeAmericaGreatAgain;0.122993666;43;173
#Wisconsin;#MAGA;0.122959909;428;172
#Caribbean;#Trump2016;0.122857669;34;314
#Trump;#CreatorsAskHRC;0.122802481;313;52
#Wisconsin;#DonaldTrump;0.122720367;428;81
#TrumpTrain;#NHPrimary;0.12263555;328;228
#Trump2016;#campaignfinance;0.122605229;314;33
#ImWithYou;#Srebrenica;0.122472126;133;284
#ImWithYou;#NeverForget;0.122472126;133;222
#NewYorkValues;#iVoted;0.122229327;228;145
#StrongerTogether;#TBT;0.122077333;292;296
#MaitnerStrong;#Trump2016;0.121973532;172;314
#MaitnerStrong;#MakeAmericaGreatAgain;0.121973532;172;173
#IACaucus;#TedCruz;0.121962592;131;306
#TrumpPence2016;#NATO;0.121937126;326;206
#TrumpPence2016;#StandTogether;0.121811491;326;285
#NVcaucus;#Trump2016;0.121795262;232;314
#NVcaucus;#MakeAmericaGreatAgain;0.121795262;232;173
#INPrimary;#MAGA;0.121660598;135;172
#IACaucus;#LaurenceTribe;0.121567212;131;156
#AmericaFirst;#NYCPride;0.121543803;15;232
#VoteTrump;#SmallBizWeek;0.12152789;348;281
#IACaucus;#laurencetribe;0.121497374;131;156
#IACaucus;#POTUS;0.121453113;131;247
#DebateNight;#TerenceCrutcher;0.121452037;64;307
#SuperSaturday;#LittleMarco;0.121364737;294;158
#MakeYoutubeGreatAgain;#MakeAmericaGreatAgain;0.121212121;173;173
#StandTogether;#TrumpPence2016;0.121190087;285;326
#ImWithYou;#Diwali;0.121017648;133;79
#IACaucus;#MaryBrigidMcManamon;0.120953086;131;173
#IACaucus;#Cruz;0.120923695;131;55
#IACaucus;#CommonLaw;0.120874606;131;51
#IACaucus;#NaturalBorn;0.120874606;131;206
#Pulse;#MAGA;0.120634538;250;172
#ImWithYou;#slipping;0.120290605;133;280
#ImWithYou;#Polls;0.120290605;133;247
#VoteTrump;#HillaryOnCNN;0.120109749;348;118
#TrumpPence16;#1;0.120035905;325;1
#GOPdebate;#GOPDebate;0.119860961;112;112
#NATO;#DemsinPhilly;0.119729556;206;75
#RNCinCLE;#Wimbledon;0.119724128;257;428
#TrumpTrain;#AmericaFirst;0.119674623;328;15
#DebateNight;#UNGA;0.119645462;64;336
#GOPDebate;#MorningJoe;0.119624155;112;199
#DemsInPhilly;#NABJNAHJ16;0.119558538;75;204
#CrookedHillary;#NeverHillary;0.119524053;54;223
#ImWithYou;#BlackWomensEqualPay;0.119444424;133;27
#sitin;#Imwithyou;0.119356897;280;133
#MAGA;#TrumpPence2016;0.119348765;172;326
#InternationalNursesDay;#Trump2016;0.119310386;142;314
#debate;#VoterRegistrationDay;0.11915547;63;347
#debate;#MakeAmericaGreatAgain;0.11915547;63;173
#NATO;#DNCinPHL;0.119117632;206;79
#MakeAmericaGreatAgain;#RNCinCLE;0.11905052;173;257
#MAGA;#ALConvention2016;0.119022126;172;8
#LoveTrumpsHate;#WomanCard;0.118949882;158;429
#DemsInPhilly;#campaignfinance;0.11883752;75;33
#POTUS;#CreatorsAskHRC;0.118570395;247;52
#DemsInPHL;#LGBT;0.118469635;75;158
#NATO;#RNCInCLE;0.118306553;206;257
#VoteTrumpNV;#NevadaCaucus;0.118287421;355;219
#POTUS;#WesternTuesday;0.118156235;247;364
#RNCinCLE;#MSM;0.117977523;257;201
#RNCinCLE;#VoterFraud;0.117977523;257;347
#NetNeutrality;#ArmyBDay;0.11786893;218;21
#ArmyBDay;#NetNeutrality;0.11786893;21;218
#ImWithYou;#LAflood;0.117581043;133;156
#BrexitVote;#DemocraticSitIn;0.117490322;29;71
#VoterRegistrationDay;#AmericaFirst;0.117474302;347;15
#MAKEAMERICAGREATAGAIN;#TrumpSupporters;0.117287491;173;327
#BrexitVote;#imwithyou;0.117228539;29;133
#AmericaFirst;#DeclareYourAmbition;0.117208661;15;67
#enough;#MAGA;0.117192078;91;172
#AmericaFirst;#USMC2016;0.117191968;15;339
#WomanCard;#FNS;0.117153945;429;102
#TrumpTrain;#TeamUSA;0.117083017;328;304
#TrumpTrain;#OpeningCeremony;0.117083017;328;239
#TrumpTrain;#Rio2016;0.117083017;328;251
#TrumpTrain;#MAKEAMERICAGREATAGAIN;0.116987806;328;173
#MoreInCommon;#goodtrouble;0.116959064;197;108
#MoreInCommon;#NoBillNoBreak;0.116959064;197;229
#goodtrouble;#MoreInCommon;0.116959064;108;197
#NYCPride;#CrookedHillary;0.116959064;232;54
#DemsInPhilly;#TrumpTrain;0.116820829;75;328
#AlwaysTrump;#WheresHillary;0.116765052;8;383
#VoteTrump;#Trump360;0.116730772;348;315
#Hannity;#TrumpSupporters;0.116727045;118;327
#LawandOrder;#Obamacare;0.116717209;156;236
#MichaelBrown;#ImWithHer;0.116638479;194;133
#MothersoftheMovement;#ImWithHer;0.116638479;201;133
#ChangeAgents;#ImWithHer;0.116638479;41;133
