"name1","name2","aehnlichkeit"
"#OrlandoUnited","#TheTonightShow","1.0"
"#ArmyBDay","#TheTonightShow","1.0"
"#NetNeutrality","#TheTonightShow","1.0"
"#AZ","#TheTonightShow","1.0"
"#StanleyCup","#TheTonightShow","1.0"
"#RTM2016","#TheTonightShow","1.0"
"#RepMikeKelly","#TheTonightShow","1.0"
"#NebraskaPrimary","#TheTonightShow","1.0"
"#MSNBCTownhall","#TheTonightShow","1.0"
"#MattSchlapp","#TheTonightShow","1.0"
"#jenniferrubin","#TheTonightShow","1.0"
"#HistoryMade","#TheTonightShow","1.0"
"#MothersDay","#TheTonightShow","1.0"
"#MadeForHistory","#TheTonightShow","1.0"
"#KentuckyDerby","#TheTonightShow","1.0"
"#CTPrimary","#TheTonightShow","1.0"
"#DEPrimary","#TheTonightShow","1.0"
"#DDay","#TheTonightShow","1.0"
"#Decision2016","#TheTonightShow","1.0"
"#Elkhart","#TheTonightShow","1.0"
"#MDPrimary","#TheTonightShow","1.0"
"#CAPrimary","#TheTonightShow","1.0"
"#CincoDeMayo","#TheTonightShow","1.0"
"#SmallBizWeek","#TheTonightShow","1.0"
"#GunViolence","#TheTonightShow","1.0"
"#SaveElephants","#TheTonightShow","1.0"
"#ThanksObama","#TheTonightShow","1.0"
"#TeacherAppreciationDay","#TheTonightShow","1.0"
"#Teachers4Trump","#TheTonightShow","1.0"
"#CA4Trump","#TheTonightShow","1.0"
"#NeverDems","#TheTonightShow","1.0"
"#Caribbean","#TheTonightShow","1.0"
"#EstoyConElla","#TheTonightShow","1.0"
"#MemorialDay","#TheTonightShow","1.0"
"#PAPrimary","#TheTonightShow","1.0"
"#MDW","#TheTonightShow","1.0"
"#RIPrimary","#TheTonightShow","1.0"
"#GOP","#TheTonightShow","1.0"
"#MeetTheTrumps","#TheTonightShow","1.0"
"#HaileyPuckett","#TheTonightShow","1.0"
"#NewDay","#TheTonightShow","1.0"
"#SallyRideDay","#TheTonightShow","1.0"
"#iVoted","#TheTonightShow","1.0"
"#PrimaryDay","#TheTonightShow","1.0"
"#ArizonaPrimary","#TheTonightShow","1.0"
"#ArmedForcesDay","#TheTonightShow","1.0"
"#INPrimary","#TheTonightShow","1.0"
"#APAHM","#TheTonightShow","1.0"
"#MichaelBrown","#TheTonightShow","1.0"
"#MothersoftheMovement","#TheTonightShow","1.0"
"#ChangeAgents","#TheTonightShow","1.0"
"#SecondAmendment","#TheTonightShow","1.0"
"#SayHerName","#TheTonightShow","1.0"
"#FNS","#TheTonightShow","1.0"
"#MayDay","#TheTonightShow","1.0"
"#AmericaFIRST","#TheTonightShow","1.0"
"#EastVillage","#TheTonightShow","1.0"
"#EarthDay","#TheTonightShow","1.0"
"#ActOnClimate","#TheTonightShow","1.0"
"#DonaldTrump","#TheTonightShow","1.0"
"#Prince","#TheTonightShow","1.0"
"#HillaryOnCNN","#TheTonightShow","1.0"
"#HillaryClinton","#TheTonightShow","1.0"
"#HillaryOnGMA","#TheTonightShow","1.0"
"#HoustonFlood","#TheTonightShow","1.0"
"#FightForFamilies","#TheTonightShow","1.0"
"#Derp","#TheTonightShow","1.0"
"#HRC4PA","#TheTonightShow","1.0"
"#LyingTed","#TheTonightShow","1.0"
"#NeverCruz","#TheTonightShow","1.0"
"#NYPrimary","#TheTonightShow","1.0"
"#Racine","#TheTonightShow","1.0"
"#AmericanSamoa","#TheTonightShow","1.0"
"#Brussels","#TheTonightShow","1.0"
"#Arizona","#TheTonightShow","1.0"
"#AIPAC2016","#TheTonightShow","1.0"
"#AZPrimary","#TheTonightShow","1.0"
"#Mormon","#TheTonightShow","1.0"
"#CNN","#TheTonightShow","1.0"
"#EndCommonCore","#TheTonightShow","1.0"
"#GO","#TheTonightShow","1.0"
"#SuperTuesday","#TheTonightShow","1.0"
"#MAKEAMERICAGREATAGAIN","#TheTonightShow","1.0"
"#Donald","#TheTonightShow","1.0"
"#LightweightSenatorMarcoRubio","#TheTonightShow","1.0"
"#LSSC","#TheTonightShow","1.0"
"#NewYorkValues","#TheTonightShow","1.0"
"#Mahalo","#TheTonightShow","1.0"
"#Mediafraud","#TheTonightShow","1.0"
"#MSPrimary","#TheTonightShow","1.0"
"#SuperBowlSunday","#TheTonightShow","1.0"
"#SuperSaturday","#TheTonightShow","1.0"
"#SB50","#TheTonightShow","1.0"
"#LittleMarco","#TheTonightShow","1.0"
"#KansasCaucus","#TheTonightShow","1.0"
"#GPLFers","#TheTonightShow","1.0"
"#NHPrimary","#TheTonightShow","1.0"
"#MorningJoe","#TheTonightShow","1.0"
"#NHPolitics","#TheTonightShow","1.0"
"#KenLangone","#TheTonightShow","1.0"
"#NeilCavuto","#TheTonightShow","1.0"
"#Fox","#TheTonightShow","1.0"
"#OnTheRecord","#TheTonightShow","1.0"
"#NewHampshire","#TheTonightShow","1.0"
"#ECONOMY","#TheTonightShow","1.0"
"#FAIL","#TheTonightShow","1.0"
"#Politician","#TheTonightShow","1.0"
"#NASCAR","#TheTonightShow","1.0"
"#RobotRubio","#TheTonightShow","1.0"
"#CBNNews","#TheTonightShow","1.0"
"#StopCommonCore","#TheTonightShow","1.0"
"#RogerStone","#TheTonightShow","1.0"
"#2016","#TheTonightShow","1.0"
"#Greta","#TheTonightShow","1.0"
"#ObamaCare","#TheTonightShow","1.0"
"#CruzFraud","#TheTonightShow","1.0"
"#LoneStarState","#TheTonightShow","1.0"
"#HarveyPitt","#TheTonightShow","1.0"
"#IowaCaucus","#TheTonightShow","1.0"
"#MakeYoutubeGreatAgain","#TheTonightShow","1.0"
"#NoLoyalty","#TheTonightShow","1.0"
"#NVcaucus","#TheTonightShow","1.0"
"#IAPolitics","#TheTonightShow","1.0"
"#SOTU","#TheTonightShow","1.0"
"#CaucusForTrump","#TheTonightShow","1.0"
"#NevadaCaucus","#TheTonightShow","1.0"
"#BikersForTrump","#TheTonightShow","1.0"
"#IACaucus","#TheTonightShow","1.0"
"#FITN","#TheTonightShow","1.0"
"#fairandbalancedmyass","#TheTonightShow","1.0"
"#Ted","#TheTonightShow","1.0"
"#SouthCarolina","#TheTonightShow","1.0"
"#GoldenGlobe","#TheTonightShow","1.0"
"#Laurence","#TheTonightShow","1.0"
"#FoxNews","#TheTonightShow","1.0"
"#ThankAVet","#TheTonightShow","1.0"
"#MichaelMoore","#TheTonightShow","1.0"
"#ROGERAILES","#TheTonightShow","1.0"
"#Iowa","#TheTonightShow","1.0"
"#MakeAmericaGreatAgain","#TheTonightShow","1.0"
"#Rubio","#TheTonightShow","1.0"
"#Bush","#TheTonightShow","1.0"
"#Colbert","#TheTonightShow","1.0"
"#DavidCameron","#TheTonightShow","1.0"
"#MaitnerStrong","#TheTonightShow","1.0"
"#GOPdebate","#TheTonightShow","1.0"
"#Ford","#TheTonightShow","1.0"
"#Carrier","#TheTonightShow","1.0"
"#Jobs","#TheTonightShow","1.0"
"#Mexico","#TheTonightShow","1.0"
"#SouthCarolinaPrimary","#TheTonightShow","1.0"
"#NewYork","#TheTonightShow","1.0"
"#Jonas","#TheTonightShow","1.0"
"#SCPrimary","#TheTonightShow","1.0"
"#makeamericagreatagain","#TheTonightShow","1.0"
"#CommonCore","#TheTonightShow","1.0"
"#AmericaGreatAgain","#TheTonightShow","1.0"
"#Excellent","#TheTonightShow","1.0"
"#RNC","#TheTonightShow","1.0"
"#CommonLaw","#TheTonightShow","1.0"
"#NaturalBorn","#TheTonightShow","1.0"
"#MaryBrigidMcManamon","#TheTonightShow","1.0"
"#Cruz","#TheTonightShow","1.0"
"#laurencetribe","#TheTonightShow","1.0"
"#TedCruz","#TheTonightShow","1.0"
"#LaurenceTribe","#TheTonightShow","1.0"
"#FallonTonight","#MyTeacherIsWeird","0.0"
"#HispanicHeritageMonth","#MyTeacherIsWeird","1.0"
"#iRegistered","#MyTeacherIsWeird","1.0"
"#brexit","#MyTeacherIsWeird","1.0"
"#ClintonKaine","#MyTeacherIsWeird","1.0"
"#LibrarianOfCongress","#MyTeacherIsWeird","1.0"
"#BuildTheWall","#MyTeacherIsWeird","1.0"
"#election2016","#MyTeacherIsWeird","1.0"
"#MikePence","#MyTeacherIsWeird","1.0"
"#Diwali","#MyTeacherIsWeird","1.0"
"#BlackWomensEqualPay","#MyTeacherIsWeird","1.0"
"#LAflood","#MyTeacherIsWeird","1.0"
"#Benghazi","#MyTeacherIsWeird","1.0"
"#1","#MyTeacherIsWeird","1.0"
"#CommanderInChiefForum","#MyTeacherIsWeird","1.0"
"#ISIS","#MyTeacherIsWeird","1.0"
"#DemsinPhilly","#MyTeacherIsWeird","1.0"
"#LESM","#MyTeacherIsWeird","1.0"
"#JuntosSePuede","#MyTeacherIsWeird","1.0"
"#CoastGuardDay","#MyTeacherIsWeird","1.0"
"#Debate","#MyTeacherIsWeird","1.0"
"#media","#MyTeacherIsWeird","1.0"
"#Frozen","#MyTeacherIsWeird","1.0"
"#DNC","#MyTeacherIsWeird","1.0"
"#LawandOrder","#MyTeacherIsWeird","1.0"
"#LaborDay","#MyTeacherIsWeird","1.0"
"#IranDeal","#MyTeacherIsWeird","1.0"
"#DACA","#MyTeacherIsWeird","1.0"
"#extremevetting","#MyTeacherIsWeird","1.0"
"#ALConvention2016","#MyTeacherIsWeird","1.0"
"#debatenight","#MyTeacherIsWeird","1.0"
"#debate","#MyTeacherIsWeird","1.0"
"#enough","#MyTeacherIsWeird","1.0"
"#DemsInPhilly","#MyTeacherIsWeird","1.0"
"#MakeAmericaSafeAgain","#MyTeacherIsWeird","1.0"
"#ElectionDay","#MyTeacherIsWeird","1.0"
"#DebateNight","#MyTeacherIsWeird","1.0"
"#Debates2016","#MyTeacherIsWeird","1.0"
"#JuanGabriel","#MyTeacherIsWeird","1.0"
"#DivoDeJuarez","#MyTeacherIsWeird","1.0"
"#DeclareYourAmbition","#MyTeacherIsWeird","1.0"
"#DefendtheSecond","#MyTeacherIsWeird","1.0"
"#GoodTrouble","#MyTeacherIsWeird","1.0"
"#ADA","#MyTeacherIsWeird","1.0"
"#imwithher","#MyTeacherIsWeird","1.0"
"#CripTheVote","#MyTeacherIsWeird","1.0"
"#LGBT","#MyTeacherIsWeird","1.0"
"#2A","#MyTeacherIsWeird","1.0"
"#DemsinPHL","#MyTeacherIsWeird","1.0"
"#BlackMenForBernie","#MyTeacherIsWeird","1.0"
"#JimmyFallon","#MyTeacherIsWeird","1.0"
"#Hillary2016","#MyTeacherIsWeird","1.0"
"#BlacksForTrump","#MyTeacherIsWeird","1.0"
"#DNCinPHL","#MyTeacherIsWeird","1.0"
"#DemConvention","#MyTeacherIsWeird","1.0"
"#Enjoy","#MyTeacherIsWeird","1.0"
"#FlashbackFriday","#MyTeacherIsWeird","1.0"
"#ImWithHernandez","#MyTeacherIsWeird","1.0"
"#AIDSFreeGeneration","#MyTeacherIsWeird","1.0"
"#MSM","#MyTeacherIsWeird","1.0"
"#MAGA","#MyTeacherIsWeird","1.0"
"#KhizrKhan","#MyTeacherIsWeird","1.0"
"#DemsInPHL","#MyTeacherIsWeird","1.0"
"#HillaryKaine2016","#MyTeacherIsWeird","1.0"
"#60Minutes","#MyTeacherIsWeird","1.0"
"#FeelTheBern","#MyTeacherIsWeird","1.0"
"#GOPinCLE","#MyTeacherIsWeird","1.0"
"#makersandtakers","#MyTeacherIsWeird","1.0"
"#campaignfinance","#MyTeacherIsWeird","1.0"
"#CitizensUnited","#MyTeacherIsWeird","1.0"
"#GOPConvention","#MyTeacherIsWeird","1.0"
"#fixdemocracyfirst","#MyTeacherIsWeird","1.0"
"#ImWithHer","#MyTeacherIsWeird","1.0"
"#LeadRight2016","#MyTeacherIsWeird","1.0"
"#FirstInPOTUS","#MyTeacherIsWeird","1.0"
"#ImWithYou","#MyTeacherIsWeird","1.0"
"#ICYMI","#MyTeacherIsWeird","1.0"
"#LoveTrumpsHate","#MyTeacherIsWeird","1.0"
"#CreatorsAskHRC","#MyTeacherIsWeird","1.0"
"#AmericaFirst","#MyTeacherIsWeird","1.0"
"#CrookedHillary","#MyTeacherIsWeird","1.0"
"#AlwaysTrump","#MyTeacherIsWeird","1.0"
"#Hannity","#MyTeacherIsWeird","1.0"
"#dtmag","#MyTeacherIsWeird","1.0"
"#MegynKellyPresents","#MyTeacherIsWeird","1.0"
"#INDPrimary","#MyTeacherIsWeird","1.0"
"#DemPlatform","#MyTeacherIsWeird","1.0"
"#Brexit","#MyTeacherIsWeird","1.0"
"#MadeInAmerica","#MyTeacherIsWeird","1.0"
"#BrexitVote","#MyTeacherIsWeird","1.0"
"#DemocraticSitIn","#MyTeacherIsWeird","1.0"
"#imwithyou","#MyTeacherIsWeird","1.0"
"#Clinton","#MyTeacherIsWeird","1.0"
"#gunviolence","#MyTeacherIsWeird","1.0"
"#AsLongAsItTakes","#MyTeacherIsWeird","1.0"
"#EauClaire","#MyTeacherIsWeird","1.0"
"#Indiana","#MyTeacherIsWeird","1.0"
"#EndGunViolence","#MyTeacherIsWeird","1.0"
"#InternationalNursesDay","#MyTeacherIsWeird","1.0"
"#holdthefloor","#MyTeacherIsWeird","1.0"
"#goodtrouble","#MyTeacherIsWeird","1.0"
"#GIBill","#MyTeacherIsWeird","1.0"
"#MoreInCommon","#MyTeacherIsWeird","1.0"
"#Imwithyou","#MyTeacherIsWeird","1.0"
"#DisarmHate","#MyTeacherIsWeird","1.0"
"#LaudatoSi","#MyTeacherIsWeird","1.0"
"#JohnRyder","#MyTeacherIsWeird","1.0"
"#Charleston9","#MyTeacherIsWeird","1.0"
"#GOPDebate","#MyTeacherIsWeird","1.0"
"#Enough","#MyTeacherIsWeird","1.0"
"#Filibuster","#MyTeacherIsWeird","1.0"
"#ArmyBDay","#MyTeacherIsWeird","1.0"
"#AZ","#MyTeacherIsWeird","1.0"
"#MSNBCTownhall","#MyTeacherIsWeird","1.0"
"#MattSchlapp","#MyTeacherIsWeird","1.0"
"#jenniferrubin","#MyTeacherIsWeird","1.0"
"#HistoryMade","#MyTeacherIsWeird","1.0"
"#MothersDay","#MyTeacherIsWeird","1.0"
"#MadeForHistory","#MyTeacherIsWeird","1.0"
"#KentuckyDerby","#MyTeacherIsWeird","1.0"
"#CTPrimary","#MyTeacherIsWeird","1.0"
"#DEPrimary","#MyTeacherIsWeird","1.0"
"#DDay","#MyTeacherIsWeird","1.0"
"#Decision2016","#MyTeacherIsWeird","1.0"
"#Elkhart","#MyTeacherIsWeird","1.0"
"#MDPrimary","#MyTeacherIsWeird","1.0"
"#CAPrimary","#MyTeacherIsWeird","1.0"
"#CincoDeMayo","#MyTeacherIsWeird","1.0"
"#GunViolence","#MyTeacherIsWeird","1.0"
"#CA4Trump","#MyTeacherIsWeird","1.0"
"#Caribbean","#MyTeacherIsWeird","1.0"
"#EstoyConElla","#MyTeacherIsWeird","1.0"
"#MemorialDay","#MyTeacherIsWeird","1.0"
"#MDW","#MyTeacherIsWeird","1.0"
"#GOP","#MyTeacherIsWeird","1.0"
"#MeetTheTrumps","#MyTeacherIsWeird","1.0"
"#HaileyPuckett","#MyTeacherIsWeird","1.0"
"#iVoted","#MyTeacherIsWeird","1.0"
"#ArizonaPrimary","#MyTeacherIsWeird","1.0"
"#ArmedForcesDay","#MyTeacherIsWeird","1.0"
"#INPrimary","#MyTeacherIsWeird","1.0"
"#APAHM","#MyTeacherIsWeird","1.0"
"#MichaelBrown","#MyTeacherIsWeird","1.0"
"#MothersoftheMovement","#MyTeacherIsWeird","1.0"
"#ChangeAgents","#MyTeacherIsWeird","1.0"
"#FNS","#MyTeacherIsWeird","1.0"
"#MayDay","#MyTeacherIsWeird","1.0"
"#AmericaFIRST","#MyTeacherIsWeird","1.0"
"#EastVillage","#MyTeacherIsWeird","1.0"
"#EarthDay","#MyTeacherIsWeird","1.0"
"#ActOnClimate","#MyTeacherIsWeird","1.0"
"#DonaldTrump","#MyTeacherIsWeird","1.0"
"#HillaryOnCNN","#MyTeacherIsWeird","1.0"
"#HillaryClinton","#MyTeacherIsWeird","1.0"
"#HillaryOnGMA","#MyTeacherIsWeird","1.0"
"#HoustonFlood","#MyTeacherIsWeird","1.0"
"#FightForFamilies","#MyTeacherIsWeird","1.0"
"#Derp","#MyTeacherIsWeird","1.0"
"#HRC4PA","#MyTeacherIsWeird","1.0"
"#LyingTed","#MyTeacherIsWeird","1.0"
"#AmericanSamoa","#MyTeacherIsWeird","1.0"
"#Brussels","#MyTeacherIsWeird","1.0"
"#Arizona","#MyTeacherIsWeird","1.0"
"#AIPAC2016","#MyTeacherIsWeird","1.0"
"#AZPrimary","#MyTeacherIsWeird","1.0"
"#Mormon","#MyTeacherIsWeird","1.0"
"#CNN","#MyTeacherIsWeird","1.0"
"#EndCommonCore","#MyTeacherIsWeird","1.0"
"#GO","#MyTeacherIsWeird","1.0"
"#MAKEAMERICAGREATAGAIN","#MyTeacherIsWeird","1.0"
"#Donald","#MyTeacherIsWeird","1.0"
"#LightweightSenatorMarcoRubio","#MyTeacherIsWeird","1.0"
"#LSSC","#MyTeacherIsWeird","1.0"
"#Mahalo","#MyTeacherIsWeird","1.0"
"#Mediafraud","#MyTeacherIsWeird","1.0"
"#MSPrimary","#MyTeacherIsWeird","1.0"
"#LittleMarco","#MyTeacherIsWeird","1.0"
"#KansasCaucus","#MyTeacherIsWeird","1.0"
"#GPLFers","#MyTeacherIsWeird","1.0"
"#MorningJoe","#MyTeacherIsWeird","1.0"
"#KenLangone","#MyTeacherIsWeird","1.0"
"#Fox","#MyTeacherIsWeird","1.0"
"#ECONOMY","#MyTeacherIsWeird","1.0"
"#FAIL","#MyTeacherIsWeird","1.0"
"#CBNNews","#MyTeacherIsWeird","1.0"
"#2016","#MyTeacherIsWeird","1.0"
"#Greta","#MyTeacherIsWeird","1.0"
"#CruzFraud","#MyTeacherIsWeird","1.0"
"#LoneStarState","#MyTeacherIsWeird","1.0"
"#HarveyPitt","#MyTeacherIsWeird","1.0"
"#IowaCaucus","#MyTeacherIsWeird","1.0"
"#MakeYoutubeGreatAgain","#MyTeacherIsWeird","1.0"
"#IAPolitics","#MyTeacherIsWeird","1.0"
"#CaucusForTrump","#MyTeacherIsWeird","1.0"
"#BikersForTrump","#MyTeacherIsWeird","1.0"
"#IACaucus","#MyTeacherIsWeird","1.0"
"#FITN","#MyTeacherIsWeird","1.0"
"#fairandbalancedmyass","#MyTeacherIsWeird","1.0"
"#GoldenGlobe","#MyTeacherIsWeird","1.0"
"#Laurence","#MyTeacherIsWeird","1.0"
"#FoxNews","#MyTeacherIsWeird","1.0"
"#MichaelMoore","#MyTeacherIsWeird","1.0"
"#Iowa","#MyTeacherIsWeird","1.0"
"#MakeAmericaGreatAgain","#MyTeacherIsWeird","1.0"
"#Bush","#MyTeacherIsWeird","1.0"
"#Colbert","#MyTeacherIsWeird","1.0"
"#DavidCameron","#MyTeacherIsWeird","1.0"
"#MaitnerStrong","#MyTeacherIsWeird","1.0"
"#GOPdebate","#MyTeacherIsWeird","1.0"
"#Ford","#MyTeacherIsWeird","1.0"
"#Carrier","#MyTeacherIsWeird","1.0"
"#Jobs","#MyTeacherIsWeird","1.0"
"#Mexico","#MyTeacherIsWeird","1.0"
"#Jonas","#MyTeacherIsWeird","1.0"
"#makeamericagreatagain","#MyTeacherIsWeird","1.0"
"#CommonCore","#MyTeacherIsWeird","1.0"
"#AmericaGreatAgain","#MyTeacherIsWeird","1.0"
"#Excellent","#MyTeacherIsWeird","1.0"
"#CommonLaw","#MyTeacherIsWeird","1.0"
"#MaryBrigidMcManamon","#MyTeacherIsWeird","1.0"
"#Cruz","#MyTeacherIsWeird","1.0"
"#laurencetribe","#MyTeacherIsWeird","1.0"
"#LaurenceTribe","#MyTeacherIsWeird","1.0"
"#brexit","#FallonTonight","1.0"
"#ClintonKaine","#FallonTonight","1.0"
"#BuildTheWall","#FallonTonight","1.0"
"#election2016","#FallonTonight","1.0"
"#Diwali","#FallonTonight","1.0"
"#BlackWomensEqualPay","#FallonTonight","1.0"
"#Benghazi","#FallonTonight","1.0"
"#1","#FallonTonight","1.0"
"#CommanderInChiefForum","#FallonTonight","1.0"
"#DemsinPhilly","#FallonTonight","1.0"
"#CoastGuardDay","#FallonTonight","1.0"
"#Debate","#FallonTonight","1.0"
"#DNC","#FallonTonight","1.0"
"#DACA","#FallonTonight","1.0"
"#extremevetting","#FallonTonight","1.0"
"#ALConvention2016","#FallonTonight","1.0"
"#debatenight","#FallonTonight","1.0"
"#debate","#FallonTonight","1.0"
"#enough","#FallonTonight","1.0"
"#DemsInPhilly","#FallonTonight","1.0"
"#ElectionDay","#FallonTonight","1.0"
"#DebateNight","#FallonTonight","1.0"
"#Debates2016","#FallonTonight","1.0"
"#DivoDeJuarez","#FallonTonight","1.0"
"#DeclareYourAmbition","#FallonTonight","1.0"
"#DefendtheSecond","#FallonTonight","1.0"
"#ADA","#FallonTonight","1.0"
"#CripTheVote","#FallonTonight","1.0"
"#2A","#FallonTonight","1.0"
"#DemsinPHL","#FallonTonight","1.0"
"#BlackMenForBernie","#FallonTonight","1.0"
"#BlacksForTrump","#FallonTonight","1.0"
"#DNCinPHL","#FallonTonight","1.0"
"#DemConvention","#FallonTonight","1.0"
"#Enjoy","#FallonTonight","1.0"
"#AIDSFreeGeneration","#FallonTonight","1.0"
"#DemsInPHL","#FallonTonight","1.0"
"#60Minutes","#FallonTonight","1.0"
"#campaignfinance","#FallonTonight","1.0"
"#CitizensUnited","#FallonTonight","1.0"
"#CreatorsAskHRC","#FallonTonight","1.0"
"#AmericaFirst","#FallonTonight","1.0"
"#CrookedHillary","#FallonTonight","1.0"
"#AlwaysTrump","#FallonTonight","1.0"
"#dtmag","#FallonTonight","1.0"
"#DemPlatform","#FallonTonight","1.0"
"#Brexit","#FallonTonight","1.0"
"#BrexitVote","#FallonTonight","1.0"
"#DemocraticSitIn","#FallonTonight","1.0"
"#Clinton","#FallonTonight","1.0"
"#AsLongAsItTakes","#FallonTonight","1.0"
"#EauClaire","#FallonTonight","1.0"
"#EndGunViolence","#FallonTonight","1.0"
"#DisarmHate","#FallonTonight","1.0"
"#Charleston9","#FallonTonight","1.0"
"#Enough","#FallonTonight","1.0"
"#ArmyBDay","#FallonTonight","1.0"
"#AZ","#FallonTonight","1.0"
"#CTPrimary","#FallonTonight","1.0"
"#DEPrimary","#FallonTonight","1.0"
"#DDay","#FallonTonight","1.0"
"#Decision2016","#FallonTonight","1.0"
"#Elkhart","#FallonTonight","1.0"
"#CAPrimary","#FallonTonight","1.0"
"#CincoDeMayo","#FallonTonight","1.0"
"#CA4Trump","#FallonTonight","1.0"
"#Caribbean","#FallonTonight","1.0"
"#EstoyConElla","#FallonTonight","1.0"
"#ArizonaPrimary","#FallonTonight","1.0"
"#ArmedForcesDay","#FallonTonight","1.0"
"#APAHM","#FallonTonight","1.0"
"#ChangeAgents","#FallonTonight","1.0"
"#AmericaFIRST","#FallonTonight","1.0"
"#EastVillage","#FallonTonight","1.0"
"#EarthDay","#FallonTonight","1.0"
"#ActOnClimate","#FallonTonight","1.0"
"#DonaldTrump","#FallonTonight","1.0"
"#Derp","#FallonTonight","1.0"
"#AmericanSamoa","#FallonTonight","1.0"
"#Brussels","#FallonTonight","1.0"
"#Arizona","#FallonTonight","1.0"
"#AIPAC2016","#FallonTonight","1.0"
"#AZPrimary","#FallonTonight","1.0"
"#CNN","#FallonTonight","1.0"
"#EndCommonCore","#FallonTonight","1.0"
"#Donald","#FallonTonight","1.0"
"#ECONOMY","#FallonTonight","1.0"
"#FAIL","#FallonTonight","1.0"
"#CBNNews","#FallonTonight","1.0"
"#2016","#FallonTonight","1.0"
"#CruzFraud","#FallonTonight","1.0"
"#CaucusForTrump","#FallonTonight","1.0"
"#BikersForTrump","#FallonTonight","1.0"
"#fairandbalancedmyass","#FallonTonight","1.0"
"#Bush","#FallonTonight","1.0"
"#Colbert","#FallonTonight","1.0"
"#DavidCameron","#FallonTonight","1.0"
"#Carrier","#FallonTonight","1.0"
"#CommonCore","#FallonTonight","1.0"
"#AmericaGreatAgain","#FallonTonight","1.0"
"#Excellent","#FallonTonight","1.0"
"#CommonLaw","#FallonTonight","1.0"
"#Cruz","#FallonTonight","1.0"
"#FallonTonight","#HispanicHeritageMonth","1.0"
"#brexit","#HispanicHeritageMonth","1.0"
"#ClintonKaine","#HispanicHeritageMonth","1.0"
"#BuildTheWall","#HispanicHeritageMonth","1.0"
"#election2016","#HispanicHeritageMonth","1.0"
"#Diwali","#HispanicHeritageMonth","1.0"
"#BlackWomensEqualPay","#HispanicHeritageMonth","1.0"
"#Benghazi","#HispanicHeritageMonth","1.0"
"#1","#HispanicHeritageMonth","1.0"
"#CommanderInChiefForum","#HispanicHeritageMonth","1.0"
"#DemsinPhilly","#HispanicHeritageMonth","1.0"
"#CoastGuardDay","#HispanicHeritageMonth","1.0"
"#Debate","#HispanicHeritageMonth","1.0"
"#Frozen","#HispanicHeritageMonth","1.0"
"#DNC","#HispanicHeritageMonth","1.0"
"#DACA","#HispanicHeritageMonth","1.0"
"#extremevetting","#HispanicHeritageMonth","1.0"
"#ALConvention2016","#HispanicHeritageMonth","1.0"
"#debatenight","#HispanicHeritageMonth","1.0"
"#debate","#HispanicHeritageMonth","1.0"
"#enough","#HispanicHeritageMonth","1.0"
"#DemsInPhilly","#HispanicHeritageMonth","1.0"
"#ElectionDay","#HispanicHeritageMonth","1.0"
"#DebateNight","#HispanicHeritageMonth","1.0"
"#Debates2016","#HispanicHeritageMonth","1.0"
"#DivoDeJuarez","#HispanicHeritageMonth","1.0"
"#DeclareYourAmbition","#HispanicHeritageMonth","1.0"
"#DefendtheSecond","#HispanicHeritageMonth","1.0"
"#GoodTrouble","#HispanicHeritageMonth","1.0"
"#ADA","#HispanicHeritageMonth","1.0"
